sense_uid	entry_id	ordinal	sense_kind	pos	pos_simp	tags	register	domain	def_trad	def_simp	expl_trad	expl_simp	exemption	sgi	prompt_id	review_status	adjudication	edits
等等|等等|deng3 deng3~2	等等|等等|deng3 deng3	2	defined	["動"]	["动"]	[]	["coll"]	[]	叫對方先停下來，別馬上走或做	叫对方先停下来，别马上走或做	語氣比「等一下」急，多用來打斷別人。	语气比「等一下」急，多用来打断别人。		[2, 3]	general	unreviewed		[]
算|算|suan4~1	算|算|suan4	1	defined	["動"]	["动"]	[]	[]	[]	用數字求出總數或結果	用数字求出总数或结果				[0]	general	unreviewed		[]
算|算|suan4~2	算|算|suan4	2	defined	["動"]	["动"]	[]	[]	[]	把人或事看成某一類	把人或事看成某一类	常說「算是」、「還算」，語氣沒有那麼肯定。	常说「算是」、「还算」，语气没有那么肯定。		[3]	general	unreviewed		[]
算|算|suan4~3	算|算|suan4	3	defined	["動"]	["动"]	[]	[]	[]	把人或東西放進總數裡	把人或东西放进总数里				[1]	general	unreviewed		[]
算|算|suan4~4	算|算|suan4	4	defined	["動"]	["动"]	[]	[]	[]	有效，可以當真	有效，可以当真	多用在「不算」、「說了算」這樣的說法裡。	多用在「不算」、「说了算」这样的说法里。		[2]	general	unreviewed		[]
管|管|guan3~1	管|管|guan3	1	defined	["動"]	["动"]	[]	[]	[]	負責處理某件事或照顧某個人	负责处理某件事或照顾某个人				[0, 1, 2, 3, 4, 5]	general	unreviewed		[]
管|管|guan3~2	管|管|guan3	2	defined	["動"]	["动"]	[]	[]	[]	過問或參與跟自己無關的事	过问或参与跟自己无关的事				[6]	general	unreviewed		[]
管|管|guan3~3	管|管|guan3	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	中間空的長條形東西，多用來通水通氣，也指吹的樂器	中间空的长条形东西，多用来通水通气，也指吹的乐器				[7, 8, 9]	general	unreviewed	edited	["E-guan3-3"]
管|管|guan3~4	管|管|guan3	4	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算長條形、中間是空的東西	用于计算长条形、中间是空的东西				[10]	classifier-is	unreviewed		[]
管|管|guan3~5	管|管|guan3	5	defined	["介"]	["介"]	["function-word"]	["coll"]	[]	用在人或事物前面，跟「叫」連用，引出稱呼	用在人或事物前面，跟「叫」连用，引出称呼	「把」用在要處理的事物前面，「管」只用在給人或東西起名字的時候。	「把」用在要处理的事物前面，「管」只用在给人或东西起名字的时候。		[11]	function-word	unreviewed		[]
管|管|guan3~6	管|管|guan3	6	defined	["介"]	["介"]	["function-word"]	["coll"]	[]	用在人前面，表示向這個人要或借東西	用在人前面，表示向这个人要或借东西	意思相當於「向」或「跟」。說「管他借」，就是「向他借」。	意思相当于「向」或「跟」。说「管他借」，就是「向他借」。		[13, 14]	function-word	unreviewed		[]
管|管|guan3~7	管|管|guan3	7	defined	["名"]	["名"]	[]	["lit"]	[]	舊時指寫字用的毛筆	旧时指写字用的毛笔			archaic-form	[12]	general	unreviewed		[]
管理|管理|guan3 li3~1	管理|管理|guan3 li3	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	負責安排事情，使工作順利進行	负责安排事情，使工作顺利进行				[0, 1, 2, 3, 4, 5]	general	unreviewed		[]
節|节|jie2~1	節|节|jie2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	一年中特定的日子或時段	一年中特定的日子或时段	節氣是傳統上把一年分成的二十四個時段。	节气是传统上把一年分成的二十四个时段。		[2, 3]	bound-form	unreviewed		[]
節|节|jie2~2	節|节|jie2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	整體中分出來的一段	整体中分出来的一段				[1]	bound-form	unreviewed		[]
節|节|jie2~3	節|节|jie2	3	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算課或一段一段的東西	用于计算课或一段一段的东西				[6]	classifier-is	unreviewed		[]
節|节|jie2~4	節|节|jie2	4	defined	["動"]	["动"]	["bound-form"]	[]	[]	減少使用，不隨便花掉	减少使用，不随便花掉				[4]	bound-form	unreviewed		[]
節|节|jie2~5	節|节|jie2	5	defined	["名"]	["名"]	[]	[]	[]	東西上一段和一段相連的地方	东西上一段和一段相连的地方				[0]	general	unreviewed		[]
節|节|jie2~6	節|节|jie2	6	defined	["名"]	["名"]	["bound-form"]	[]	[]	堅持原則、不肯低頭的精神	坚持原则、不肯低头的精神				[5]	bound-form	unreviewed	edited	["R57A-009"]
節|节|jie2~7	節|节|jie2	7	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算船或飛機的速度	用于计算船或飞机的速度				[7]	classifier-is	unreviewed		[]
節目|节目|jie2 mu4~1	節目|节目|jie2 mu4	1	defined	["名"]	["名"]	[]	[]	[]	電視、廣播或演出中的一個項目	电视、广播或演出中的一个项目				[0, 1, 3]	general	unreviewed		[]
節目|节目|jie2 mu4~2	節目|节目|jie2 mu4	2	defined	["名"]	["名"]	[]	["coll"]	[]	一段時間裡安排好要做的活動	一段时间里安排好要做的活动				[2]	general	unreviewed		[]
範圍|范围|fan4 wei2~1	範圍|范围|fan4 wei2	1	defined	["名"]	["名"]	[]	[]	[]	事物存在或活動的界線以內	事物存在或活动的界线以内				[0, 1, 2, 3, 4]	general	unreviewed		[]
篇|篇|pian1~1	篇|篇|pian1	1	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算文章、報道等完整的文字	用于计算文章、报道等完整的文字				[3]	classifier-is	unreviewed		[]
篇|篇|pian1~2	篇|篇|pian1	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	首尾完整的文字作品	首尾完整的文字作品	舊時指用竹片編成的書，後來指文章。	旧时指用竹片编成的书，后来指文章。		[0, 1, 2]	general	unreviewed		[]
簡單|简单|jian3 dan1~1	簡單|简单|jian3 dan1	1	defined	["形"]	["形"]	[]	[]	[]	不複雜的，容易明白或做到的	不复杂的，容易明白或做到的	「簡單」多說事物不複雜，「容易」多說做起來不難。	「简单」多说事物不复杂，「容易」多说做起来不难。		[0]	general	unreviewed		[]
簡單|简单|jian3 dan1~2	簡單|简单|jian3 dan1	2	defined	["形"]	["形"]	[]	[]	[]	能力或表現普通的，多用在「不」後面	能力或表现普通的，多用在「不」后面				[]	general	unreviewed		[]
簽署|签署|qian1 shu3~1	簽署|签署|qian1 shu3	1	defined	["動"]	["动"]	[]	[]	[]	在重要的文件上正式寫下自己的名字	在重要的文件上正式写下自己的名字	「簽署」用在協議、文件上，日常寫名字說「簽名」。	「签署」用在协议、文件上，日常写名字说「签名」。		[0]	general	unreviewed		[]
米|米|mi3~1	米|米|mi3	1	defined	["名"]	["名"]	[]	[]	[]	去掉外皮的穀，可以做成食物	去掉外皮的谷，可以做成食物				[0]	general	unreviewed		[]
米|米|mi3~2	米|米|mi3	2	defined	["量"]	["量"]	[]	[]	[]	計算長度的單位，一公里的千分之一	计算长度的单位，一公里的千分之一				[1]	general	unreviewed		[]
米|米|mi3~3	米|米|mi3	3	defined	["名"]	["名"]	[]	["slang"]	[]	買東西時用的錢	买东西时用的钱				[2]	general	unreviewed		[]
糖|糖|tang2~1	糖|糖|tang2	1	defined	["名"]	["名"]	[]	[]	[]	加在食物裡使變甜的東西	加在食物里使变甜的东西				[0]	general	unreviewed		[]
糖|糖|tang2~2	糖|糖|tang2	2	defined	["名"]	["名"]	["classifier-ref"]	[]	[]	小塊的甜食，放在嘴裡慢慢化	小块的甜食，放在嘴里慢慢化				[1, 2, 3]	general	unreviewed		[]
系|系|xi4~1	系|系|xi4	1	defined	["名"]	["名"]	[]	[]	[]	大學裡按學科分成的教學單位	大学里按学科分成的教学单位				[1, 2]	general	unreviewed		[]
系|系|xi4~2	系|系|xi4	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	由許多有關係的事物組成的系統	由许多有关系的事物组成的系统				[0]	general	unreviewed		[]
系列|系列|xi4 lie4~1	系列|系列|xi4 lie4	1	defined	["名"]	["名"]	[]	[]	[]	彼此相關、合成一組的事物	彼此相关、合成一组的事物	「系列」常說「一系列」，放在名詞前面，如「一系列問題」。	「系列」常说「一系列」，放在名词前面，如「一系列问题」。		[0, 1]	general	unreviewed		[]
紀念|纪念|ji4 nian4~1	紀念|纪念|ji4 nian4	1	defined	["動"]	["动"]	[]	[]	[]	用一定的方式表示不忘記某人或某事	用一定的方式表示不忘记某人或某事				[0]	general	unreviewed		[]
紀念|纪念|ji4 nian4~2	紀念|纪念|ji4 nian4	2	defined	["名"]	["名"]	[]	[]	[]	為了不忘記某人或某事而留下的物品	为了不忘记某人或某事而留下的物品	說物品時，口語常說「紀念品」。	说物品时，口语常说「纪念品」。		[1]	general	unreviewed		[]
約|约|yao1~1	約|约|yao1	1	defined	["動"]	["动"]	[]	["coll"]	[]	用秤稱東西有多重	用秤称东西有多重				[0]	general	unreviewed		[]
約|约|yue1~1	約|约|yue1	1	defined	["動"]	["动"]	[]	[]	[]	事先跟人說好一起做某事	事先跟人说好一起做某事				[0, 1]	general	unreviewed		[]
約|约|yue1~2	約|约|yue1	2	defined	["副"]	["副"]	[]	[]	[]	用在數目前面，表示不完全準確	用在数目前面，表示不完全准确	說話時多用「大約」，「約」多見於書面。	说话时多用「大约」，「约」多见于书面。		[2]	general	unreviewed		[]
約|约|yue1~3	約|约|yue1	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	兩方說好、都要照著做的事	两方说好、都要照着做的事				[3, 4]	general	unreviewed		[]
約|约|yue1~4	約|约|yue1	4	defined	["動"]	["动"]	["bound-form"]	[]	[]	管住，不讓隨便做	管住，不让随便做				[6]	general	unreviewed		[]
約|约|yue1~5	約|约|yue1	5	defined	["動"]	["动"]	["bound-form"]	[]	[]	用得少，不浪費	用得少，不浪费				[5]	general	unreviewed		[]
約|约|yue1~6	約|约|yue1	6	defined	["形"]	["形"]	["bound-form"]	[]	[]	簡單清楚，沒有多餘東西的	简单清楚，没有多余东西的				[8]	general	unreviewed		[]
約|约|yue1~7	約|约|yue1	7	defined	["動"]	["动"]	["bound-form"]	[]	["math"]	把分數化成更簡單的形式	把分数化成更简单的形式				[7]	general	unreviewed		[]
紅|红|hong2~1	紅|红|hong2	1	defined	["形"]	["形"]	[]	[]	[]	顏色像火或血那樣的	颜色像火或血那样的	「紅」常跟喜事有關，過年給的錢叫「紅包」。	「红」常跟喜事有关，过年给的钱叫「红包」。		[0]	general	unreviewed		[]
紅|红|hong2~2	紅|红|hong2	2	defined	["形"]	["形"]	[]	[]	[]	受到很多人喜歡和注意的	受到很多人喜欢和注意的				[1]	general	unreviewed		[]
紅|红|hong2~3	紅|红|hong2	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	生意賺到的錢裡分給各人的部分	生意赚到的钱里分给各人的部分				[3]	general	unreviewed		[]
紅|红|hong2~4	紅|红|hong2	4	defined	["形"]	["形"]	["bound-form"]	[]	[]	跟革命有關的	跟革命有关的	舊時多用「紅」表示革命、進步。	旧时多用「红」表示革命、进步。		[2]	general	unreviewed		[]
紅色|红色|hong2 se4~1	紅色|红色|hong2 se4	1	defined	["名"]	["名"]	[]	[]	[]	像血那樣的顏色	像血那样的颜色				[0]	general	unreviewed		[]
紅色|红色|hong2 se4~2	紅色|红色|hong2 se4	2	defined	["形"]	["形"]	[]	[]	["cn"]	跟革命有關的	跟革命有关的				[1]	general	unreviewed		[]
納|纳|na4~1	納|纳|na4	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	把人、東西或意見接受進來	把人、东西或意见接受进来				[0, 1, 2, 3]	general	unreviewed		[]
納|纳|na4~2	納|纳|na4	2	defined	["動"]	["动"]	["bound-form"]	[]	[]	把錢交給國家或有關的組織	把钱交给国家或有关的组织				[4]	general	unreviewed		[]
納|纳|na4~3	納|纳|na4	3	defined	["綴"]	["缀"]	["bound-form"]	[]	[]	用在單位前面，表示十億分之一	用在单位前面，表示十亿分之一				[5]	general	unreviewed		[]
納|纳|na4~4	納|纳|na4	4	defined	["動"]	["动"]	[]	[]	[]	用線密密地縫，多用在鞋底上	用线密密地缝，多用在鞋底上	舊時多用在「納鞋底」這個說法裡。	旧时多用在「纳鞋底」这个说法里。		[6]	general	unreviewed		[]
紙|纸|zhi3~1	紙|纸|zhi3	1	defined	["名"]	["名"]	[]	[]	[]	用來寫字、畫畫或包東西的薄材料	用来写字、画画或包东西的薄材料				[0]	general	unreviewed		[]
紙|纸|zhi3~2	紙|纸|zhi3	2	defined	["量"]	["量"]	["classifier-is"]	["lit"]	[]	用於計算文件、信件等	用于计算文件、信件等				[1]	classifier-is	unreviewed		[]
級|级|ji2~1	級|级|ji2	1	defined	["名"]	["名"]	["bound-form"]	[]	[]	按高低或好壞分出的層次	按高低或好坏分出的层次				[0, 1, 2, 4]	general	unreviewed		[]
級|级|ji2~2	級|级|ji2	2	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算臺階、風力或高低的層次	用于计算台阶、风力或高低的层次				[3, 5]	classifier-is	unreviewed		[]
素|素|su4~1	素|素|su4	1	defined	["形"]	["形"]	[]	[]	[]	顏色單純、沒有花紋和裝飾的	颜色单纯、没有花纹和装饰的				[0, 1, 2]	general	unreviewed		[]
素|素|su4~2	素|素|su4	2	defined	["名"]	["名"]	[]	[]	[]	不含魚肉、只用植物做的食物	不含鱼肉、只用植物做的食物				[3]	general	unreviewed		[]
素|素|su4~3	素|素|su4	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	構成事物的重要部分	构成事物的重要部分				[4, 5, 6, 7]	general	unreviewed		[]
素|素|su4~4	素|素|su4	4	defined	["副"]	["副"]	["bound-form"]	["lit"]	[]	從以前到現在一直是這樣	从以前到现在一直是这样				[8, 9, 10]	general	unreviewed		[]
索|索|suo3~1	索|索|suo3	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	到處尋找，想要找到	到处寻找，想要找到				[0]	general	unreviewed		[]
索|索|suo3~2	索|索|suo3	2	defined	["動"]	["动"]	["bound-form"]	[]	[]	向人要求給出錢或東西	向人要求给出钱或东西				[1, 2, 3]	general	unreviewed		[]
索|索|suo3~3	索|索|suo3	3	defined	["名"]	["名"]	["bound-form"]	[]	[]	粗大的繩子，可以用來拉東西	粗大的绳子，可以用来拉东西				[4]	general	unreviewed		[]
索|索|suo3~4	索|索|suo3	4	defined	["形"]	["形"]	["bound-form"]	[]	[]	沒有生氣、沒有意思的	没有生气、没有意思的				[5]	general	unreviewed		[]
終於|终于|zhong1 yu2~1	終於|终于|zhong1 yu2	1	defined	["副"]	["副"]	[]	[]	[]	表示經過長時間或很多努力以後，事情有了結果	表示经过长时间或很多努力以后，事情有了结果	「最後」只是說在後面，「終於」還帶著等了很久、不容易的意思。	「最后」只是说在后面，「终于」还带着等了很久、不容易的意思。		[0, 1, 2, 3]	general	unreviewed		[]
組|组|zu3~1	組|组|zu3	1	defined	["名"]	["名"]	[]	[]	[]	由幾個人合成的小單位	由几个人合成的小单位				[2, 3]	general	unreviewed		[]
組|组|zu3~2	組|组|zu3	2	defined	["動"]	["动"]	[]	[]	[]	把人或東西合在一起，成為整體	把人或东西合在一起，成为整体				[0, 1]	general	unreviewed		[]
組|组|zu3~3	組|组|zu3	3	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算成套的東西或一批人	用于计算成套的东西或一批人				[4]	classifier-is	unreviewed		[]
組合|组合|zu3 he2~1	組合|组合|zu3 he2	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	把幾個部分合成一個整體	把几个部分合成一个整体				[0, 1]	general	unreviewed		[]
組合|组合|zu3 he2~2	組合|组合|zu3 he2	2	defined	["名"]	["名"]	[]	[]	["math"]	數學上指從一些事物中取出幾個的方式	数学上指从一些事物中取出几个的方式	跟「排列」不同，「組合」不管取出的先後。	跟「排列」不同，「组合」不管取出的先后。		[2]	general	unreviewed		[]
組成|组成|zu3 cheng2~1	組成|组成|zu3 cheng2	1	defined	["動"]	["动"]	[]	[]	[]	幾個部分合在一起，成為一個完整的東西	几个部分合在一起，成为一个完整的东西	常說「由……組成」，「由」的後面是各個部分。	常说「由……组成」，「由」的后面是各个部分。		[0, 1, 2]	general	unreviewed		[]
結|结|jie1~1	結|结|jie1	1	defined	["動"]	["动"]	[]	[]	[]	植物長出果實或種子	植物长出果实或种子				[0]	general	unreviewed		[]
結|结|jie2~1	結|结|jie2	1	defined	["名"]	["名"]	[]	[]	[]	繩子、線等繫在一起的地方	绳子、线等系在一起的地方				[0, 2]	general	unreviewed		[]
結|结|jie2~2	結|结|jie2	2	defined	["動"]	["动"]	[]	[]	[]	用繩子等把東西繫在一起	用绳子等把东西系在一起				[3, 4]	general	unreviewed		[]
結|结|jie2~3	結|结|jie2	3	defined	["動"]	["动"]	["bound-form"]	[]	[]	把應付的錢算清楚付掉	把应付的钱算清楚付掉				[5]	general	unreviewed		[]
結|结|jie2~4	結|结|jie2	4	defined	["形"]	["形"]	["bound-form"]	[]	[]	硬而不容易壞的	硬而不容易坏的				[1]	general	unreviewed		[]
結合|结合|jie2 he2~1	結合|结合|jie2 he2	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	把兩個事物合在一起，成為一體	把两个事物合在一起，成为一体				[0, 1, 2, 3, 4]	general	unreviewed		[]
結婚|结婚|jie2 hun1~1	結婚|结婚|jie2 hun1	1	defined	["動"]	["动"]	[]	[]	[]	男女雙方正式成為夫妻	男女双方正式成为夫妻	說「跟誰結婚」，不說「結婚誰」。中間可以加別的字，如「結了婚」「結過婚」。	说「跟谁结婚」，不说「结婚谁」。中间可以加别的字，如「结了婚」「结过婚」。		[0]	general	unreviewed		[]
結束|结束|jie2 shu4~1	結束|结束|jie2 shu4	1	defined	["動"]	["动"]	[]	[]	[]	事情或活動到了最後，不再繼續	事情或活动到了最后，不再继续	「結束」指事情到此為止，「完成」指做好了。	「结束」指事情到此为止，「完成」指做好了。		[0]	general	unreviewed		[]
結果|结果|jie1 guo3~1	結果|结果|jie1 guo3	1	defined	["動"]	["动"]	[]	[]	[]	植物開花後長出果實	植物开花后长出果实				[0]	general	unreviewed		[]
結果|结果|jie2 guo3~1	結果|结果|jie2 guo3	1	defined	["名"]	["名"]	[]	[]	[]	事情發展到最後的情況	事情发展到最后的情况	「結果」中性，「後果」多指不好的情況。	「结果」中性，「后果」多指不好的情况。		[0]	general	unreviewed		[]
結果|结果|jie2 guo3~2	結果|结果|jie2 guo3	2	defined	["連"]	["连"]	["function-word"]	[]	[]	用在後一句開頭，引出最後出現的情況	用在后一句开头，引出最后出现的情况				[1]	general	unreviewed		[]
結果|结果|jie2 guo3~3	結果|结果|jie2 guo3	3	defined	["動"]	["动"]	[]	["lit"]	[]	動手殺死人或動物	动手杀死人或动物	這個用法多見於舊小說，現在很少這樣說。	这个用法多见于旧小说，现在很少这样说。		[2]	general	unreviewed		[]
結構|结构|jie2 gou4~1	結構|结构|jie2 gou4	1	defined	["名"]	["名"]	[]	[]	[]	事物各個部分組合起來的方式	事物各个部分组合起来的方式				[0, 1, 2]	general	unreviewed		[]
結構|结构|jie2 gou4~2	結構|结构|jie2 gou4	2	defined	["名"]	["名"]	[]	[]	[]	建築物中支撐重量的部分	建筑物中支撑重量的部分				[3, 4]	general	unreviewed		[]
絕|绝|jue2~1	絕|绝|jue2	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	不再繼續，完全沒有了	不再继续，完全没有了				[0, 1, 2, 3]	general	unreviewed		[]
絕|绝|jue2~2	絕|绝|jue2	2	defined	["副"]	["副"]	[]	[]	[]	完全，常用在「不」「非」前面	完全，常用在「不」「非」前面	常見的說法有「絕不」「絕非」「絕無」。	常见的说法有「绝不」「绝非」「绝无」。		[4, 5]	general	unreviewed		[]
絕對|绝对|jue2 dui4~1	絕對|绝对|jue2 dui4	1	defined	["副"]	["副"]	[]	[]	[]	用在動詞或形容詞前面，表示完全、一定	用在动词或形容词前面，表示完全、一定				[]	general	unreviewed		[]
絕對|绝对|jue2 dui4~2	絕對|绝对|jue2 dui4	2	defined	["形"]	["形"]	[]	[]	[]	不受任何條件限制的	不受任何条件限制的	「絕對」跟「相對」相反，「相對」表示要看比較的對象。	「绝对」跟「相对」相反，「相对」表示要看比较的对象。		[0]	general	unreviewed		[]
給|给|gei3~1	給|给|gei3	1	defined	["動"]	["动"]	[]	[]	[]	使別人得到東西	使别人得到东西	常先說人，再說東西，例如「給他一本書」。	常先说人，再说东西，例如「给他一本书」。		[3]	general	unreviewed		[]
給|给|gei3~2	給|给|gei3	2	defined	["介"]	["介"]	["function-word"]	[]	[]	用在動詞前面，引出動作的對象或得到幫助的人	用在动词前面，引出动作的对象或得到帮助的人	也常放在動詞後面，例如「送給他」「賣給我」。	也常放在动词后面，例如「送给他」「卖给我」。		[0, 1, 2, 5]	general	unreviewed		[]
給|给|gei3~3	給|给|gei3	3	defined	["動"]	["动"]	[]	[]	[]	讓對方做某個動作，多用在請求的句子裡	让对方做某个动作，多用在请求的句子里				[4]	general	unreviewed		[]
給|给|gei3~4	給|给|gei3	4	defined	["介"]	["介"]	["function-word"]	["coll"]	[]	放在做動作的人前面，用法跟「被」相同	放在做动作的人前面，用法跟「被」相同				[6]	general	unreviewed		[]
給|给|gei3~5	給|给|gei3	5	defined	["助"]	["助"]	["particle"]	["coll"]	[]	用在動詞前面，加強「把」或「被」句子的意思	用在动词前面，加强「把」或「被」句子的意思	去掉「給」，句子的意思也不變。	去掉「给」，句子的意思也不变。		[7, 8]	general	unreviewed		[]
給|给|ji3~1	給|给|ji3	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	提供需要的東西	提供需要的东西	在這些詞裡，「給」的讀音跟「給我」的「給」不一樣。	在这些词里，「给」的读音跟「给我」的「给」不一样。		[0]	bound-form	unreviewed		[]
給|给|ji3~2	給|给|ji3	2	defined	["形"]	["形"]	["bound-form"]	["lit"]	[]	生活所需要的東西都足夠的	生活所需要的东西都足够的				[1]	bound-form	unreviewed		[]
統治|统治|tong3 zhi4~1	統治|统治|tong3 zhi4	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	掌握權力，管理國家和人民	掌握权力，管理国家和人民				[0, 1, 2, 3]	general	unreviewed		[]
絲|丝|si1~1	絲|丝|si1	1	defined	["名"]	["名"]	[]	[]	[]	蠶吐出的細線，可以用來做衣服	蚕吐出的细线，可以用来做衣服				[0]	general	unreviewed		[]
絲|丝|si1~2	絲|丝|si1	2	defined	["名"]	["名"]	[]	[]	[]	又細又長、像線一樣的東西	又细又长、像线一样的东西				[1]	general	unreviewed		[]
絲|丝|si1~3	絲|丝|si1	3	defined	["量"]	["量"]	["classifier-is"]	[]	[]	用於計算極少的量，如風、光、希望	用于计算极少的量，如风、光、希望	「一點」可以用在水、糖等具體的東西前面，「一絲」不可以。	「一点」可以用在水、糖等具体的东西前面，「一丝」不可以。		[2]	classifier-is	unreviewed		[]
經|经|jing1~1	經|经|jing1	1	defined	["動"]	["动"]	[]	["lit"]	[]	通過某段時間、某個過程或某人	通过某段时间、某个过程或某人	常用在「未經同意」、「經他介紹」這類說法裡。	常用在「未经同意」、「经他介绍」这类说法里。		[3, 4]	general	unreviewed		[]
經|经|jing1~2	經|经|jing1	2	defined	["名"]	["名"]	[]	[]	[]	宗教或傳統思想中最重要的書	宗教或传统思想中最重要的书				[0, 1, 2]	general	unreviewed		[]
經|经|jing1~3	經|经|jing1	3	defined	["動"]	["动"]	["bound-form"]	[]	[]	受得住外來的壓力或困難	受得住外来的压力或困难				[5, 6]	general	unreviewed		[]
經|经|jing1~4	經|经|jing1	4	defined	["名"]	["名"]	["bound-form"]	[]	[]	女性每個月一次的出血現象	女性每个月一次的出血现象				[9]	general	unreviewed		[]
經|经|jing1~5	經|经|jing1	5	defined	["名"]	["名"]	["abbr", "bound-form"]	[]	[]	經濟的簡稱	经济的简称				[11]	abbreviation	unreviewed		[]
經|经|jing1~6	經|经|jing1	6	defined	["名"]	["名"]	["bound-form"]	[]	[]	地球上表示東西位置的線	地球上表示东西位置的线				[8]	general	unreviewed		[]
經|经|jing1~7	經|经|jing1	7	defined	["名"]	["名"]	["bound-form"]	[]	["med"]	傳統醫學認為人體內氣血運行的路線	传统医学认为人体内气血运行的路线				[10]	general	unreviewed	edited	["E-jing1-7"]
經|经|jing1~8	經|经|jing1	8	defined	["名"]	["名"]	["bound-form"]	[]	[]	織布時直著排列的線	织布时直着排列的线				[7]	general	unreviewed		[]
經典|经典|jing1 dian3~1	經典|经典|jing1 dian3	1	defined	["名"]	["名"]	[]	[]	[]	長期流傳下來、大家都重視的作品	长期流传下来、大家都重视的作品				[0, 1]	general	unreviewed		[]
經典|经典|jing1 dian3~2	經典|经典|jing1 dian3	2	defined	["形"]	["形"]	[]	[]	[]	很有代表性，值得學習或記住的	很有代表性，值得学习或记住的				[2, 3, 4]	general	unreviewed		[]
經常|经常|jing1 chang2~1	經常|经常|jing1 chang2	1	defined	["副"]	["副"]	[]	[]	[]	一次又一次地，次數很多	一次又一次地，次数很多	「經常」跟「常常」意思差不多。說「不」的時候多用「不常」，很少說「不經常」。	「经常」跟「常常」意思差不多。说「不」的时候多用「不常」，很少说「不经常」。		[0]	general	unreviewed		[]
經常|经常|jing1 chang2~2	經常|经常|jing1 chang2	2	defined	["形"]	["形"]	[]	["lit"]	[]	平時就有的，不是特別的	平时就有的，不是特别的				[1]	general	unreviewed		[]
經歷|经历|jing1 li4~1	經歷|经历|jing1 li4	1	defined	["動", "名"]	["动", "名"]	[]	[]	[]	自己見過、做過或遇到過的事	自己见过、做过或遇到过的事	「經驗」是從做過的事裡學到的東西，「經歷」只說事情本身。	「经验」是从做过的事里学到的东西，「经历」只说事情本身。		[0, 1]	general	unreviewed		[]
經營|经营|jing1 ying2~1	經營|经营|jing1 ying2	1	defined	["動"]	["动"]	[]	[]	[]	計劃並管理生意或事業	计划并管理生意或事业				[0]	general	unreviewed		[]
經過|经过|jing1 guo4~1	經過|经过|jing1 guo4	1	defined	["動"]	["动"]	[]	[]	[]	從某個地方或一段時間中通過	从某个地方或一段时间中通过				[0, 1]	general	unreviewed		[]
經過|经过|jing1 guo4~2	經過|经过|jing1 guo4	2	defined	["名"]	["名"]	[]	[]	[]	事情發生和發展的整個過程	事情发生和发展的整个过程				[2, 3, 4]	general	unreviewed		[]
經驗|经验|jing1 yan4~1	經驗|经验|jing1 yan4	1	defined	["名"]	["名"]	[]	[]	[]	從做過的事情中得到的知識	从做过的事情中得到的知识	「經驗」指從中學到的東西，「經歷」指做過、遇到的事。	「经验」指从中学到的东西，「经历」指做过、遇到的事。		[0]	general	unreviewed		[]
經驗|经验|jing1 yan4~2	經驗|经验|jing1 yan4	2	defined	["動"]	["动"]	[]	["lit"]	[]	親自遇到過某件事	亲自遇到过某件事				[1]	general	unreviewed		[]
綠|绿|lu:4~1	綠|绿|lu:4	1	defined	["形"]	["形"]	[]	[]	[]	顏色像春天樹葉那樣的	颜色像春天树叶那样的				[0]	general	unreviewed		[]
綠|绿|lu:4~2	綠|绿|lu:4	2	defined	["動"]	["动"]	[]	["slang"]	[]	背著自己的伴侶跟別人來往	背着自己的伴侣跟别人来往				[1]	general	unreviewed		[]
綠色|绿色|lu:4 se4~1	綠色|绿色|lu:4 se4	1	defined	["名"]	["名"]	[]	[]	[]	像草和樹葉那樣的顏色	像草和树叶那样的颜色				[0]	general	unreviewed		[]
維|维|wei2~1	維|维|wei2	1	defined	["動"]	["动"]	["bound-form"]	[]	[]	保持事物原來的狀態，使繼續下去	保持事物原来的状态，使继续下去	「維持」是保持不變，「維護」是保護、不讓受到破壞。	「维持」是保持不变，「维护」是保护、不让受到破坏。		[0, 1, 2]	general	unreviewed		[]
維|维|wei2~2	維|维|wei2	2	defined	["名"]	["名"]	["bound-form"]	[]	[]	構成空間的一個方向	构成空间的一个方向				[3]	general	unreviewed		[]
