entry_id	trad	simp	pinyin	content_status	rank	zipf_subtlex	review_status	adjudication	batch	prov_id
手段|手段|shou3 duan4	手段	手段	shou3 duan4	generated	1571	4.469	unreviewed		wave1-07	120
手術|手术|shou3 shu4	手術	手术	shou3 shu4	generated	698	5.042	unreviewed		wave1-08	111
扎|扎|zha1	扎	扎	zha1	generated	1854	4.291	unreviewed		wave1-08	111
打|打|da3	打	打	da3	generated	149	5.969	unreviewed		wave1-02	154
打擊|打击|da3 ji1	打擊	打击	da3 ji1	generated	1477	4.518	unreviewed		wave1-07	67
打算|打算|da3 suan4	打算	打算	da3 suan4	generated	404	5.339	unreviewed		wave1-06	143
打開|打开|da3 kai1	打開	打开	da3 kai1	generated	567	5.172	unreviewed		wave1-08	111
托|托|tuo1	托	托	tuo1	generated	1542	4.485	unreviewed		wave1-04	48
扮演|扮演|ban4 yan3	扮演	扮演	ban4 yan3	generated	1548	4.48	unreviewed		wave1-08	111
批|批|pi1	批	批	pi1	generated	1640	4.428	unreviewed		wave1-06	139
批准|批准|pi1 zhun3	批准	批准	pi1 zhun3	generated	1874	4.281	unreviewed		wave1-07	120
批評|批评|pi1 ping2	批評	批评	pi1 ping2	generated	2073	4.12	unreviewed		wave1-08	111
找|找|zhao3	找	找	zhao3	generated	109	6.143	unreviewed		wave1-06	143
找到|找到|zhao3 dao4	找到	找到	zhao3 dao4	generated	195	5.819	unreviewed		wave1-03	167
承認|承认|cheng2 ren4	承認	承认	cheng2 ren4	generated	717	5.028	unreviewed		wave1-03	167
承諾|承诺|cheng2 nuo4	承諾	承诺	cheng2 nuo4	generated	1369	4.582	unreviewed		wave1-08	111
把|把|ba3	把	把	ba3	generated	45	6.57	unreviewed		wave1-01	8
把|把|ba4	把	把	ba4	generated	46	6.57	unreviewed		wave1-01	28
投|投|tou2	投	投	tou2	generated	946	4.843	unreviewed		wave1-05	58
投入|投入|tou2 ru4	投入	投入	tou2 ru4	generated	1520	4.498	unreviewed		wave1-06	143
投票|投票|tou2 piao4	投票	投票	tou2 piao4	generated	695	5.043	unreviewed		wave1-05	132
投資|投资|tou2 zi1	投資	投资	tou2 zi1	generated	1492	4.511	unreviewed		wave1-06	143
投降|投降|tou2 xiang2	投降	投降	tou2 xiang2	generated	1865	4.286	unreviewed		wave1-08	111
拉|拉|la1	拉	拉	la1	generated	378	5.389	unreviewed		wave1-01	93
拉|拉|la2	拉	拉	la2	generated	379	5.389	unreviewed		wave1-01	93
拍|拍|pai1	拍	拍	pai1	generated	421	5.324	unreviewed		wave1-05	132
拍攝|拍摄|pai1 she4	拍攝	拍摄	pai1 she4	generated	1253	4.656	unreviewed		wave1-05	132
拒絕|拒绝|ju4 jue2	拒絕	拒绝	ju4 jue2	generated	833	4.934	unreviewed		wave1-03	167
拜|拜|bai4	拜	拜	bai4	generated	1434	4.542	unreviewed		wave1-07	115
拳|拳|quan2	拳	拳	quan2	generated	1327	4.611	unreviewed		wave1-07	120
拿|拿|na2	拿	拿	na2	generated	144	5.984	unreviewed		wave1-04	176
持續|持续|chi2 xu4	持續	持续	chi2 xu4	generated	1645	4.426	unreviewed		wave1-05	132
指|指|zhi3	指	指	zhi3	generated	504	5.232	unreviewed		wave1-01	19
指出|指出|zhi3 chu1	指出	指出	zhi3 chu1	generated	2090	4.097	unreviewed		wave1-08	111
指導|指导|zhi3 dao3	指導	指导	zhi3 dao3	generated	1783	4.339	unreviewed		wave1-08	111
指控|指控|zhi3 kong4	指控	指控	zhi3 kong4	generated	1278	4.637	unreviewed		wave1-08	111
指揮|指挥|zhi3 hui1	指揮	指挥	zhi3 hui1	generated	1661	4.417	unreviewed		wave1-06	143
按|按|an4	按	按	an4	generated	689	5.049	unreviewed		wave1-03	167
按照|按照|an4 zhao4	按照	按照	an4 zhao4	generated	1411	4.556	unreviewed		wave1-06	143
挑戰|挑战|tiao3 zhan4	挑戰	挑战	tiao3 zhan4	generated	1062	4.77	unreviewed		wave1-06	143
捲|卷|juan3	捲	卷	juan3	generated	1272	4.64	unreviewed		wave1-04	73
授權|授权|shou4 quan2	授權	授权	shou4 quan2	generated	1963	4.213	unreviewed		wave1-09	101
掉|掉|diao4	掉	掉	diao4	generated	240	5.682	unreviewed		wave1-06	140
掌握|掌握|zhang3 wo4	掌握	掌握	zhang3 wo4	generated	1366	4.584	unreviewed		wave1-07	120
排|排|pai2	排	排	pai2	generated	1052	4.779	unreviewed		wave1-05	53
掛|挂|gua4	掛	挂	gua4	generated	731	5.014	unreviewed		wave1-07	117
採取|采取|cai3 qu3	採取	采取	cai3 qu3	generated	1650	4.422	unreviewed		wave1-07	120
接|接|jie1	接	接	jie1	generated	310	5.515	unreviewed		wave1-03	167
接受|接受|jie1 shou4	接受	接受	jie1 shou4	generated	399	5.346	unreviewed		wave1-02	154
接著|接着|jie1 zhe5	接著	接着	jie1 zhe5	generated	1006	4.807	unreviewed		wave1-07	120
接觸|接触|jie1 chu4	接觸	接触	jie1 chu4	generated	1240	4.663	unreviewed		wave1-05	132
接近|接近|jie1 jin4	接近	接近	jie1 jin4	generated	1022	4.798	unreviewed		wave1-04	176
控制|控制|kong4 zhi4	控制	控制	kong4 zhi4	generated	515	5.217	unreviewed		wave1-02	154
推|推|tui1	推	推	tui1	generated	968	4.826	unreviewed		wave1-06	143
措施|措施|cuo4 shi1	措施	措施	cuo4 shi1	generated	1906	4.262	unreviewed		wave1-08	111
描述|描述|miao2 shu4	描述	描述	miao2 shu4	generated	1478	4.517	unreviewed		wave1-05	132
提|提|ti2	提	提	ti2	generated	535	5.197	unreviewed		wave1-02	184
提供|提供|ti2 gong1	提供	提供	ti2 gong1	generated	776	4.972	unreviewed		wave1-02	154
提出|提出|ti2 chu1	提出	提出	ti2 chu1	generated	1301	4.626	unreviewed		wave1-03	167
提到|提到|ti2 dao4	提到	提到	ti2 dao4	generated	1355	4.594	unreviewed		wave1-06	143
提議|提议|ti2 yi4	提議	提议	ti2 yi4	generated	1724	4.38	unreviewed		wave1-09	101
提高|提高|ti2 gao1	提高	提高	ti2 gao1	generated	1829	4.306	unreviewed		wave1-07	120
換|换|huan4	換	换	huan4	generated	451	5.29	unreviewed		wave1-06	143
損失|损失|sun3 shi1	損失	损失	sun3 shi1	generated	1506	4.504	unreviewed		wave1-07	120
搬|搬|ban1	搬	搬	ban1	generated	713	5.03	unreviewed		wave1-07	120
摩|摩|mo2	摩	摩	mo2	generated	2018	4.18	unreviewed		wave1-08	111
播|播|bo1	播	播	bo1	generated	1796	4.33	unreviewed		wave1-08	105
擁有|拥有|yong1 you3	擁有	拥有	yong1 you3	generated	628	5.104	unreviewed		wave1-02	154
擊|击|ji1	擊	击	ji1	generated	1390	4.565	unreviewed		wave1-07	120
擊敗|击败|ji1 bai4	擊敗	击败	ji1 bai4	generated	1998	4.19	unreviewed		wave1-08	111
擔心|担心|dan1 xin1	擔心	担心	dan1 xin1	generated	268	5.596	unreviewed		wave1-06	143
支|支|zhi1	支	支	zhi1	generated	750	4.996	unreviewed		wave1-03	162
支持|支持|zhi1 chi2	支持	支持	zhi1 chi2	generated	675	5.059	unreviewed		wave1-02	154
支援|支援|zhi1 yuan2	支援	支援	zhi1 yuan2	generated	1855	4.291	unreviewed		wave1-08	111
收|收|shou1	收	收	shou1	generated	766	4.984	unreviewed		wave1-05	132
收入|收入|shou1 ru4	收入	收入	shou1 ru4	generated	1965	4.212	unreviewed		wave1-08	111
收到|收到|shou1 dao4	收到	收到	shou1 dao4	generated	602	5.138	unreviewed		wave1-07	120
收集|收集|shou1 ji2	收集	收集	shou1 ji2	generated	1629	4.431	unreviewed		wave1-09	101
改|改|gai3	改	改	gai3	generated	1065	4.767	unreviewed		wave1-03	167
改變|改变|gai3 bian4	改變	改变	gai3 bian4	generated	400	5.346	unreviewed		wave1-02	154
攻擊|攻击|gong1 ji1	攻擊	攻击	gong1 ji1	generated	878	4.902	unreviewed		wave1-03	167
放|放|fang4	放	放	fang4	generated	221	5.755	unreviewed		wave1-03	167
放棄|放弃|fang4 qi4	放棄	放弃	fang4 qi4	generated	580	5.158	unreviewed		wave1-03	167
政府|政府|zheng4 fu3	政府	政府	zheng4 fu3	generated	721	5.024	unreviewed		wave1-02	154
政策|政策|zheng4 ce4	政策	政策	zheng4 ce4	generated	2052	4.145	unreviewed		wave1-07	120
故事|故事|gu4 shi4	故事	故事	gu4 shi4	generated	450	5.291	unreviewed		wave1-02	154
故事|故事|gu4 shi5	故事	故事	gu4 shi5	generated	449	5.291	unreviewed		wave1-02	154
效果|效果|xiao4 guo3	效果	效果	xiao4 guo3	generated	1363	4.588	unreviewed		wave1-06	143
救|救|jiu4	救	救	jiu4	generated	380	5.383	unreviewed		wave1-06	143
教|教|jiao1	教	教	jiao1	generated	545	5.184	unreviewed		wave1-02	154
教|教|jiao4	教	教	jiao4	generated	546	5.184	unreviewed		wave1-02	148
教堂|教堂|jiao4 tang2	教堂	教堂	jiao4 tang2	generated	996	4.812	unreviewed		wave1-05	132
教授|教授|jiao1 shou4	教授	教授	jiao1 shou4	generated	1095	4.753	unreviewed		wave1-03	167
教授|教授|jiao4 shou4	教授	教授	jiao4 shou4	generated	1094	4.753	unreviewed		wave1-03	167
教會|教会|jiao1 hui4	教會	教会	jiao1 hui4	generated	1884	4.274	unreviewed		wave1-07	120
教會|教会|jiao4 hui4	教會	教会	jiao4 hui4	generated	1885	4.274	unreviewed		wave1-07	120
教練|教练|jiao4 lian4	教練	教练	jiao4 lian4	generated	1041	4.785	unreviewed		wave1-08	111
教育|教育|jiao4 yu4	教育	教育	jiao4 yu4	generated	1433	4.543	unreviewed		wave1-04	176
敢|敢|gan3	敢	敢	gan3	generated	367	5.412	unreviewed		wave1-06	63
敬|敬|jing4	敬	敬	jing4	generated	1625	4.433	unreviewed		wave1-07	116
整|整|zheng3	整	整	zheng3	generated	696	5.043	unreviewed		wave1-05	125
整個|整个|zheng3 ge4	整個	整个	zheng3 ge4	generated	437	5.3	unreviewed		wave1-02	154
敵人|敌人|di2 ren2	敵人	敌人	di2 ren2	generated	1046	4.782	unreviewed		wave1-07	120
數|数|shu3	數	数	shu3	generated	872	4.907	unreviewed		wave1-02	154
數|数|shu4	數	数	shu4	generated	873	4.907	unreviewed		wave1-02	154
數|数|shuo4	數	数	shuo4	generated	874	4.907	unreviewed		wave1-02	154
數字|数字|shu4 zi4	數字	数字	shu4 zi4	generated	1293	4.628	unreviewed		wave1-05	132
數學|数学|shu4 xue2	數學	数学	shu4 xue2	generated	1781	4.341	unreviewed		wave1-06	143
數據|数据|shu4 ju4	數據	数据	shu4 ju4	generated	1458	4.529	unreviewed		wave1-05	132
數量|数量|shu4 liang4	數量	数量	shu4 liang4	generated	2085	4.102	unreviewed		wave1-08	111
文|文|wen2	文	文	wen2	generated	1489	4.512	unreviewed		wave1-04	172
文件|文件|wen2 jian4	文件	文件	wen2 jian4	generated	875	4.905	unreviewed		wave1-04	176
文化|文化|wen2 hua4	文化	文化	wen2 hua4	generated	1761	4.351	unreviewed		wave1-05	132
文章|文章|wen2 zhang1	文章	文章	wen2 zhang1	generated	1474	4.52	unreviewed		wave1-05	132
斗|斗|dou3	斗	斗	dou3	generated	1700	4.397	unreviewed		wave1-07	66
斯|斯|si1	斯	斯	si1	generated	536	5.196	unreviewed		wave1-01	93
新|新|xin1	新	新	xin1	generated	231	5.712	unreviewed		wave1-01	12
新聞|新闻|xin1 wen2	新聞	新闻	xin1 wen2	generated	733	5.011	unreviewed		wave1-03	167
斷|断|duan4	斷	断	duan4	generated	969	4.826	unreviewed		wave1-07	120
方|方|fang1	方	方	fang1	generated	1175	4.704	unreviewed		wave1-03	29
方便|方便|fang1 bian4	方便	方便	fang1 bian4	generated	1574	4.467	unreviewed		wave1-08	111
方向|方向|fang1 xiang4	方向	方向	fang1 xiang4	generated	1004	4.808	unreviewed		wave1-04	176
方式|方式|fang1 shi4	方式	方式	fang1 shi4	generated	596	5.147	unreviewed		wave1-02	154
方案|方案|fang1 an4	方案	方案	fang1 an4	generated	1888	4.273	unreviewed		wave1-07	120
方法|方法|fang1 fa3	方法	方法	fang1 fa3	generated	635	5.095	unreviewed		wave1-02	154
方面|方面|fang1 mian4	方面	方面	fang1 mian4	generated	800	4.954	unreviewed		wave1-02	154
於|于|yu2	於	于	yu2	generated	360	5.415	unreviewed		wave1-01	12
於|於|wu1	於	於	wu1	generated	361	5.415	unreviewed		wave1-01	12
於是|于是|yu2 shi4	於是	于是	yu2 shi4	generated	1069	4.764	unreviewed		wave1-03	167
施|施|shi1	施	施	shi1	generated	2034	4.159	unreviewed		wave1-08	105
旁|旁|pang2	旁	旁	pang2	generated	1738	4.371	unreviewed		wave1-09	101
旅|旅|lu:3	旅	旅	lu:3	generated	1948	4.234	unreviewed		wave1-08	111
旅行|旅行|lu:3 xing2	旅行	旅行	lu:3 xing2	generated	1021	4.799	unreviewed		wave1-08	111
旅遊|旅游|lu:3 you2	旅遊	旅游	lu:3 you2	generated	2048	4.146	unreviewed		wave1-08	111
族|族|zu2	族	族	zu2	generated	1856	4.291	unreviewed		wave1-06	143
既|既|ji4	既	既	ji4	generated	1610	4.448	unreviewed		wave1-07	118
早|早|zao3	早	早	zao3	generated	282	5.56	unreviewed		wave1-01	93
早上|早上|zao3 shang5	早上	早上	zao3 shang5	generated	570	5.169	unreviewed		wave1-09	101
明|明|ming2	明	明	ming2	generated	1422	4.551	unreviewed		wave1-04	176
明星|明星|ming2 xing1	明星	明星	ming2 xing1	generated	925	4.861	unreviewed		wave1-09	101
明確|明确|ming2 que4	明確	明确	ming2 que4	generated	1961	4.216	unreviewed		wave1-09	101
明顯|明显|ming2 xian3	明顯	明显	ming2 xian3	generated	756	4.994	unreviewed		wave1-04	176
易|易|yi4	易	易	yi4	generated	1870	4.284	unreviewed		wave1-07	67
星|星|xing1	星	星	xing1	generated	964	4.827	unreviewed		wave1-03	167
是|是|shi4	是	是	shi4	generated	8	7.451	unreviewed		wave1-01	12
是否|是否|shi4 fou3	是否	是否	shi4 fou3	generated	458	5.283	unreviewed		wave1-02	154
時|时|shi2	時	时	shi2	generated	185	5.845	unreviewed		wave1-01	12
時代|时代|shi2 dai4	時代	时代	shi2 dai4	generated	1241	4.663	unreviewed		wave1-03	167
時候|时候|shi2 hou5	時候	时候	shi2 hou5	generated	99	6.192	unreviewed		wave1-02	154
時期|时期|shi2 qi1	時期	时期	shi2 qi1	generated	1728	4.377	unreviewed		wave1-04	176
時間|时间|shi2 jian1	時間	时间	shi2 jian1	generated	152	5.962	unreviewed		wave1-01	12
晚|晚|wan3	晚	晚	wan3	generated	385	5.376	unreviewed		wave1-04	176
晚上|晚上|wan3 shang5	晚上	晚上	wan3 shang5	generated	346	5.455	unreviewed		wave1-06	143
普|普|pu3	普	普	pu3	generated	1664	4.415	unreviewed		wave1-05	132
普通|普通|pu3 tong1	普通	普通	pu3 tong1	generated	1137	4.721	unreviewed		wave1-05	132
暫時|暂时|zan4 shi2	暫時	暂时	zan4 shi2	generated	1302	4.626	unreviewed		wave1-08	111
暴力|暴力|bao4 li4	暴力	暴力	bao4 li4	generated	1285	4.633	unreviewed		wave1-07	120
曲|曲|qu1	曲	曲	qu1	generated	1606	4.451	unreviewed		wave1-05	132
曲|曲|qu3	曲	曲	qu3	generated	1607	4.451	unreviewed		wave1-05	132
更|更|geng1	更	更	geng1	generated	146	5.983	unreviewed		wave1-01	12
更|更|geng4	更	更	geng4	generated	145	5.983	unreviewed		wave1-01	12
更加|更加|geng4 jia1	更加	更加	geng4 jia1	generated	1163	4.709	unreviewed		wave1-05	132
書|书|shu1	書	书	shu1	generated	409	5.329	unreviewed		wave1-01	93
曼|曼|man4	曼	曼	man4	generated	1945	4.236	unreviewed		wave1-06	63
曾|曾|ceng2	曾	曾	ceng2	generated	557	5.178	unreviewed		wave1-01	91
曾|曾|zeng1	曾	曾	zeng1	generated	558	5.178	unreviewed		wave1-01	93
曾經|曾经|ceng2 jing1	曾經	曾经	ceng2 jing1	generated	506	5.229	unreviewed		wave1-02	187
替|替|ti4	替	替	ti4	generated	663	5.066	unreviewed		wave1-08	111
最|最|zui4	最	最	zui4	generated	110	6.141	unreviewed		wave1-01	12
最佳|最佳|zui4 jia1	最佳	最佳	zui4 jia1	generated	1362	4.591	unreviewed		wave1-04	176
最初|最初|zui4 chu1	最初	最初	zui4 chu1	generated	2035	4.159	unreviewed		wave1-08	111
最後|最后|zui4 hou4	最後	最后	zui4 hou4	generated	249	5.656	unreviewed		wave1-01	93
最終|最终|zui4 zhong1	最終	最终	zui4 zhong1	generated	856	4.919	unreviewed		wave1-02	154
最近|最近|zui4 jin4	最近	最近	zui4 jin4	generated	516	5.217	unreviewed		wave1-05	132
最高|最高|zui4 gao1	最高	最高	zui4 gao1	generated	1427	4.545	unreviewed		wave1-04	176
會|会|kuai4	會	会	kuai4	generated	18	6.899	unreviewed		wave1-01	6
會議|会议|hui4 yi4	會議	会议	hui4 yi4	generated	1084	4.757	unreviewed		wave1-03	167
月|月|yue4	月	月	yue4	generated	281	5.563	unreviewed		wave1-01	12
有些|有些|you3 xie1	有些	有些	you3 xie1	generated	357	5.423	unreviewed		wave1-02	154
有人|有人|you3 ren2	有人	有人	you3 ren2	generated	344	5.469	unreviewed		wave1-03	167
有所|有所|you3 suo3	有所	有所	you3 suo3	generated	1320	4.615	unreviewed		wave1-05	132
有效|有效|you3 xiao4	有效	有效	you3 xiao4	generated	1401	4.56	unreviewed		wave1-05	132
有時|有时|you3 shi2	有時	有时	you3 shi2	generated	892	4.887	unreviewed		wave1-04	176
有的|有的|you3 de5	有的	有的	you3 de5	generated	1312	4.62	unreviewed		wave1-06	143
有著|有着|you3 zhe5	有著	有着	you3 zhe5	generated	1743	4.367	unreviewed		wave1-07	120
有關|有关|you3 guan1	有關	有关	you3 guan1	generated	647	5.087	unreviewed		wave1-02	154
朋友|朋友|peng2 you5	朋友	朋友	peng2 you5	generated	175	5.89	unreviewed		wave1-04	176
朗|朗|lang3	朗	朗	lang3	generated	2021	4.177	unreviewed		wave1-08	111
朝|朝|chao2	朝	朝	chao2	generated	926	4.861	unreviewed		wave1-03	35
朝|朝|zhao1	朝	朝	zhao1	generated	927	4.861	unreviewed		wave1-03	167
期|期|qi1	期	期	qi1	generated	1493	4.511	unreviewed		wave1-04	172
期間|期间|qi1 jian1	期間	期间	qi1 jian1	generated	1656	4.419	unreviewed		wave1-04	176
木|木|mu4	木	木	mu4	generated	1501	4.507	unreviewed		wave1-04	170
未|未|wei4	未	未	wei4	generated	908	4.876	unreviewed		wave1-02	154
未來|未来|wei4 lai2	未來	未来	wei4 lai2	generated	734	5.011	unreviewed		wave1-03	167
本|本|ben3	本	本	ben3	generated	320	5.497	unreviewed		wave1-01	15
本人|本人|ben3 ren2	本人	本人	ben3 ren2	generated	1805	4.323	unreviewed		wave1-08	111
本來|本来|ben3 lai2	本來	本来	ben3 lai2	generated	616	5.119	unreviewed		wave1-07	120
本地|本地|ben3 di4	本地	本地	ben3 di4	generated	1776	4.344	unreviewed		wave1-08	111
本身|本身|ben3 shen1	本身	本身	ben3 shen1	generated	1814	4.315	unreviewed		wave1-07	120
李|李|li3	李	李	li3	generated	1694	4.398	unreviewed		wave1-04	176
材料|材料|cai2 liao4	材料	材料	cai2 liao4	generated	1784	4.339	unreviewed		wave1-06	143
村|村|cun1	村	村	cun1	generated	1994	4.191	unreviewed		wave1-06	143
杜|杜|du4	杜	杜	du4	generated	1921	4.253	unreviewed		wave1-07	120
杯|杯|bei1	杯	杯	bei1	generated	393	5.352	unreviewed		wave1-04	172
東|东|dong1	東	东	dong1	generated	1341	4.604	unreviewed		wave1-03	167
東西|东西|dong1 xi1	東西	东西	dong1 xi1	generated	128	6.056	unreviewed		wave1-03	167
東西|东西|dong1 xi5	東西	东西	dong1 xi5	generated	127	6.056	unreviewed		wave1-03	167
松|松|song1	松	松	song1	generated	1641	4.428	unreviewed		wave1-05	132
板|板|ban3	板	板	ban3	generated	1405	4.558	unreviewed		wave1-06	143
枚|枚|mei2	枚	枚	mei2	generated	1755	4.356	unreviewed		wave1-08	107
架|架|jia4	架	架	jia4	generated	976	4.823	unreviewed		wave1-03	162
某|某|mou3	某	某	mou3	generated	911	4.874	unreviewed		wave1-04	176
某些|某些|mou3 xie1	某些	某些	mou3 xie1	generated	1191	4.695	unreviewed		wave1-04	176
某種|某种|mou3 zhong3	某種	某种	mou3 zhong3	generated	1014	4.803	unreviewed		wave1-08	111
查|查|cha2	查	查	cha2	generated	411	5.327	unreviewed		wave1-02	154
校|校|jiao4	校	校	jiao4	generated	1790	4.336	unreviewed		wave1-05	132
校|校|xiao4	校	校	xiao4	generated	1789	4.336	unreviewed		wave1-05	126
校長|校长|xiao4 zhang3	校長	校长	xiao4 zhang3	generated	1615	4.444	unreviewed		wave1-06	143
根|根|gen1	根	根	gen1	generated	736	5.007	unreviewed		wave1-03	162
根據|根据|gen1 ju4	根據	根据	gen1 ju4	generated	847	4.924	unreviewed		wave1-02	154
根本|根本|gen1 ben3	根本	根本	gen1 ben3	generated	321	5.488	unreviewed		wave1-05	132
格|格|ge2	格	格	ge2	generated	1133	4.724	unreviewed		wave1-03	31
案|案|an4	案	案	an4	generated	737	5.007	unreviewed		wave1-03	167
案件|案件|an4 jian4	案件	案件	an4 jian4	generated	1223	4.672	unreviewed		wave1-08	111
梅|梅|mei2	梅	梅	mei2	generated	2127	4.017	unreviewed		wave1-09	80
條|条|tiao2	條	条	tiao2	generated	276	5.572	unreviewed		wave1-01	89
條件|条件|tiao2 jian4	條件	条件	tiao2 jian4	generated	1224	4.672	unreviewed		wave1-04	176
棒|棒|bang4	棒	棒	bang4	generated	224	5.736	unreviewed		wave1-04	49
棒球|棒球|bang4 qiu2	棒球	棒球	bang4 qiu2	generated	1450	4.534	unreviewed		wave1-06	143
森|森|sen1	森	森	sen1	generated	1667	4.414	unreviewed		wave1-05	126
森林|森林|sen1 lin2	森林	森林	sen1 lin2	generated	1699	4.397	unreviewed		wave1-07	120
植物|植物|zhi2 wu4	植物	植物	zhi2 wu4	generated	2078	4.112	unreviewed		wave1-08	111
業|业|ye4	業	业	ye4	generated	2061	4.134	unreviewed		wave1-08	68
極|极|ji2	極	极	ji2	generated	1306	4.623	unreviewed		wave1-04	176
概念|概念|gai4 nian4	概念	概念	gai4 nian4	generated	2122	4.026	unreviewed		wave1-09	101
榮|荣|rong2	榮	荣	rong2	generated	2068	4.126	unreviewed		wave1-09	101
榮譽|荣誉|rong2 yu4	榮譽	荣誉	rong2 yu4	generated	1714	4.386	unreviewed		wave1-07	120
槍|枪|qiang1	槍	枪	qiang1	generated	288	5.548	unreviewed		wave1-05	56
樂|乐|le4	樂	乐	le4	generated	1142	4.717	unreviewed		wave1-04	176
樂|乐|yue4	樂	乐	yue4	generated	1143	4.717	unreviewed		wave1-04	176
樂隊|乐队|yue4 dui4	樂隊	乐队	yue4 dui4	generated	1015	4.802	unreviewed		wave1-07	120
樓|楼|lou2	樓	楼	lou2	generated	718	5.028	unreviewed		wave1-02	154
標準|标准|biao1 zhun3	標準	标准	biao1 zhun3	generated	1481	4.515	unreviewed		wave1-04	176
標誌|标志|biao1 zhi4	標誌	标志	biao1 zhi4	generated	1809	4.321	unreviewed		wave1-07	120
模|模|mo2	模	模	mo2	generated	1413	4.554	unreviewed		wave1-09	101
模|模|mu2	模	模	mu2	generated	1414	4.554	unreviewed		wave1-09	101
模型|模型|mo2 xing2	模型	模型	mo2 xing2	generated	1973	4.206	unreviewed		wave1-08	111
模式|模式|mo2 shi4	模式	模式	mo2 shi4	generated	2023	4.174	unreviewed		wave1-08	111
樹|树|shu4	樹	树	shu4	generated	1007	4.807	unreviewed		wave1-03	167
橋|桥|qiao2	橋	桥	qiao2	generated	1504	4.505	unreviewed		wave1-04	176
機器|机器|ji1 qi4	機器	机器	ji1 qi4	generated	1171	4.707	unreviewed		wave1-07	120
機器人|机器人|ji1 qi4 ren2	機器人	机器人	ji1 qi4 ren2	generated	1371	4.579	unreviewed		wave1-09	101
機場|机场|ji1 chang3	機場	机场	ji1 chang3	generated	1199	4.688	unreviewed		wave1-04	176
機會|机会|ji1 hui4	機會	机会	ji1 hui4	generated	296	5.538	unreviewed		wave1-04	176
機構|机构|ji1 gou4	機構	机构	ji1 gou4	generated	1437	4.541	unreviewed		wave1-04	176
檔案|档案|dang4 an4	檔案	档案	dang4 an4	generated	1228	4.67	unreviewed		wave1-07	120
檢查|检查|jian3 cha2	檢查	检查	jian3 cha2	generated	569	5.17	unreviewed		wave1-05	132
權|权|quan2	權	权	quan2	generated	1182	4.699	unreviewed		wave1-03	167
權利|权利|quan2 li4	權利	权利	quan2 li4	generated	1030	4.792	unreviewed		wave1-04	176
權力|权力|quan2 li4	權力	权力	quan2 li4	generated	1451	4.534	unreviewed		wave1-05	132
次|次|ci4	次	次	ci4	generated	117	6.117	unreviewed		wave1-01	17
欲|欲|yu4	欲	欲	yu4	generated	1882	4.276	unreviewed		wave1-08	78
款|款|kuan3	款	款	kuan3	generated	1910	4.26	unreviewed		wave1-08	107
歌|歌|ge1	歌	歌	ge1	generated	471	5.274	unreviewed		wave1-02	148
歌手|歌手|ge1 shou3	歌手	歌手	ge1 shou3	generated	1315	4.619	unreviewed		wave1-04	176
歌曲|歌曲|ge1 qu3	歌曲	歌曲	ge1 qu3	generated	1304	4.624	unreviewed		wave1-04	176
歐|欧|ou1	歐	欧	ou1	generated	1722	4.381	unreviewed		wave1-06	59
歡迎|欢迎|huan1 ying2	歡迎	欢迎	huan1 ying2	generated	364	5.413	unreviewed		wave1-06	143
止|止|zhi3	止	止	zhi3	generated	1679	4.405	unreviewed		wave1-08	111
正|正|zheng1	正	正	zheng1	generated	217	5.765	unreviewed		wave1-01	93
正|正|zheng4	正	正	zheng4	generated	216	5.765	unreviewed		wave1-01	93
正在|正在|zheng4 zai4	正在	正在	zheng4 zai4	generated	440	5.297	unreviewed		wave1-03	167
正常|正常|zheng4 chang2	正常	正常	zheng4 chang2	generated	625	5.106	unreviewed		wave1-05	132
正式|正式|zheng4 shi4	正式	正式	zheng4 shi4	generated	1204	4.685	unreviewed		wave1-03	167
正是|正是|zheng4 shi4	正是	正是	zheng4 shi4	generated	900	4.882	unreviewed		wave1-07	120
正確|正确|zheng4 que4	正確	正确	zheng4 que4	generated	765	4.987	unreviewed		wave1-05	132
此|此|ci3	此	此	ci3	generated	392	5.355	unreviewed		wave1-01	2
步|步|bu4	步	步	bu4	generated	632	5.098	unreviewed		wave1-04	176
武器|武器|wu3 qi4	武器	武器	wu3 qi4	generated	701	5.037	unreviewed		wave1-04	176
歲|岁|sui4	歲	岁	sui4	generated	298	5.537	unreviewed		wave1-01	89
歷史|历史|li4 shi3	歷史	历史	li4 shi3	generated	951	4.841	unreviewed		wave1-02	154
歸|归|gui1	歸	归	gui1	generated	1325	4.612	unreviewed		wave1-05	132
死|死|si3	死	死	si3	generated	116	6.118	unreviewed		wave1-01	93
死亡|死亡|si3 wang2	死亡	死亡	si3 wang2	generated	626	5.105	unreviewed		wave1-02	154
段|段|duan4	段	段	duan4	generated	459	5.283	unreviewed		wave1-01	1
殺|杀|sha1	殺	杀	sha1	generated	186	5.844	unreviewed		wave1-02	152
殺害|杀害|sha1 hai4	殺害	杀害	sha1 hai4	generated	1284	4.634	unreviewed		wave1-07	120
殺死|杀死|sha1 si3	殺死	杀死	sha1 si3	generated	783	4.965	unreviewed		wave1-06	143
毀|毁|hui3	毀	毁	hui3	generated	676	5.058	unreviewed		wave1-06	143
母|母|mu3	母	母	mu3	generated	1513	4.5	unreviewed		wave1-05	132
母親|母亲|mu3 qin1	母親	母亲	mu3 qin1	generated	476	5.266	unreviewed		wave1-03	167
